date,area_name,road/intersection_name,traffic_volume,average_speed,travel_time_index,congestion_level,road_capacity_utilization,incident_reports,environmental_impact,public_transport_usage,traffic_signal_compliance,parking_usage,pedestrian_and_cyclist_count,weather_conditions,roadwork_and_construction_activity,pm2.5,pm10,no2,nh3,so2,co,aqi_pm2.5,aqi_pm10,aqi_no2,aqi_so2,aqi_co,overall_aqi
04-12-2023,M.G. Road,Anil Kumble Circle,63390,63.46434641,1.5,100,100,0,176.78,56.29602614,82.63827911,75.74812151,120,Clear,No,39.88,70.93,34.98,20.81,5.34,0.58,66.00413793,70.93,43.725,6.675,29,70.93
04-12-2023,Jayanagar,Jayanagar 4th Block,20546,34.24976025,1.116130435,58.7948118,100,2,91.092,40.90307199,93.84813027,56.18337783,94,Rain,No,44.65,80.73,40.68,18.91,5.3,0.6,74.0637931,80.73,500,6.625,30,500
04-12-2023,Hebbal,Hebbal Flyover,10195,45.03660443,1.132401509,30.29946417,50.8455778,0,70.39,52.12930489,76.85165055,70.13983081,209,Windy,No,39.47,102.45,57.67,19.27,5.49,0.9,65.31137931,101.9634228,71.94435897,6.8625,45,101.9634228
04-12-2023,Hebbal,Ballari Road,9200,52.5241449,1.295993853,35.07112136,50.96784804,0,68.4,48.53493152,87.87955457,59.63283177,212,Clear,No,44.81,121.83,29.82,19.43,5.48,0.65,74.33413793,114.8400671,37.275,6.85,32.5,114.8400671
04-12-2023,Yeshwanthpur,Yeshwanthpur Circle,21319,48.14529991,1.087930426,63.48767496,100,0,92.638,72.16074362,76.43073905,57.5352751,98,Fog,No,56.88,127.5,28.57,20.57,5.37,1,94.72827586,118.6073826,35.7125,6.7125,50,118.6073826
05-12-2023,Indiranagar,100 Feet Road,38341,27.68322589,1.5,100,100,2,126.682,59.12384684,72.03857939,62.37738008,98,Overcast,No,67.72,84.5,25.79,16.99,5.57,0.73,123.9406897,84.5,32.2375,6.9625,36.5,123.9406897
05-12-2023,Indiranagar,CMH Road,39097,32.98866397,1.5,100,100,2,128.194,17.400434,75.27730011,66.99460515,95,Clear,No,70.81,87.11,20.4,26.06,5.51,0.62,134.4893103,87.11,25.5,6.8875,31,134.4893103
05-12-2023,Whitefield,Marathahalli Bridge,22346,45.20080369,1.070059032,77.62915462,100,1,94.692,37.13734565,62.34766166,64.12776528,86,Clear,No,47.03,101.03,30.4,26.64,5.23,0.71,78.08517241,101.0199329,38,6.5375,35.5,101.0199329
05-12-2023,Koramangala,Sony World Junction,65926,45.67463654,1.5,100,100,1,181.852,20.87740297,85.73710851,63.60621179,101,Clear,No,48.33,91.5,37.17,24.43,5.36,0.54,80.28172414,91.5,46.4625,6.7,27,91.5
05-12-2023,Koramangala,Sarjapur Road,37703,33.16141079,1.5,100,100,4,125.406,69.69136093,92.96217481,50.5095066,105,Clear,No,56.1,91.31,25.14,21.48,5.36,0.61,93.41034483,91.31,31.425,6.7,30.5,93.41034483
05-12-2023,M.G. Road,Trinity Circle,50466,20,1.5,100,100,0,150.932,13.816967,83.18508166,68.66511611,92,Windy,No,50.84,83.58,19.97,19.1,5.55,0.34,84.52275862,83.58,24.9625,6.9375,17,84.52275862
05-12-2023,M.G. Road,Anil Kumble Circle,37918,23.95233401,1.5,100,100,2,125.836,75.62198681,77.77678809,98.17638303,105,Clear,No,50.76,77.89,22.39,18.74,5.58,0.48,84.38758621,77.89,27.9875,6.975,24,84.38758621
05-12-2023,Hebbal,Ballari Road,20019,36.10903756,1.12208992,73.86615213,100,5,90.038,31.98680711,74.87225807,81.01744606,106,Rain,No,46.44,55.38,29.08,11.89,5.31,0.45,77.08827586,55.38,36.35,6.6375,22.5,77.08827586
06-12-2023,Indiranagar,100 Feet Road,34584,40.11615366,1.5,100,100,3,119.168,64.11149813,80.26768428,52.33068306,89,Clear,No,43.29,63.58,25.48,11.9,5.35,0.39,71.76586207,63.58,31.85,6.6875,19.5,71.76586207
06-12-2023,Indiranagar,CMH Road,49776,20,1.5,100,100,3,149.552,69.96161706,95.02286625,88.14472455,110,Windy,No,30.83,82.95,24.9,10.85,5.37,0.47,500,82.95,31.125,6.7125,23.5,500
06-12-2023,Whitefield,Marathahalli Bridge,8547,37.77218457,1.344853232,20.23980286,44.27720976,0,67.094,51.13614908,93.95185825,71.39742465,186,Windy,No,35.31,84.55,25.54,9.93,5.29,0.41,58.28241379,84.55,31.925,6.6125,20.5,84.55
06-12-2023,Whitefield,ITPL Main Road,14527,62.64577936,1.248260712,49.72395145,69.20542949,0,79.054,47.11143768,77.53590957,74.04798078,194,Clear,No,46.12,85.33,57.69,10.1,5.39,0.49,76.54758621,85.33,71.96948718,6.7375,24.5,85.33
06-12-2023,Koramangala,Sony World Junction,41796,31.30608,1.5,100,100,3,133.592,25.27853742,64.19104958,89.14200193,97,Clear,No,46.91,79.61,38.27,9.78,5.44,0.35,77.88241379,79.61,47.8375,6.8,17.5,79.61
06-12-2023,M.G. Road,Trinity Circle,50425,39.82042691,1.5,100,100,1,150.85,53.22545954,71.39702359,88.69037213,107,Clear,No,47.39,74.48,26.23,9.27,5.47,0.39,78.69344828,74.48,32.7875,6.8375,19.5,78.69344828
06-12-2023,M.G. Road,Anil Kumble Circle,37387,30.05785143,1.5,100,100,1,124.774,79.61569303,77.39393015,70.41297172,102,Rain,No,44.2,53.59,29.65,8.77,5.31,0.43,73.30344828,53.59,37.0625,6.6375,21.5,73.30344828
06-12-2023,Jayanagar,South End Circle,36694,35.926221,1.5,100,100,4,123.388,47.40294621,62.14484125,70.54497396,104,Clear,Yes,41.36,62.97,24.49,8.33,5.53,0.43,68.50482759,62.97,30.6125,6.9125,21.5,68.50482759
06-12-2023,Hebbal,Ballari Road,19434,58.54380013,1.399908666,70.18510377,96.22169941,0,88.868,40.04168259,65.46531324,84.49669085,97,Overcast,No,29.84,98.36,41.9,8.87,5.36,0.51,49.73333333,98.36,52.13076923,6.7,25.5,98.36
07-12-2023,Indiranagar,100 Feet Road,11596,39.52856901,1.209648561,47.8725215,58.4305598,1,73.192,72.51617648,88.58428615,97.49370475,219,Clear,No,35.02,87.08,44.26,9.15,5.31,0.46,57.79241379,87.08,55.09589744,6.6375,23,87.08
07-12-2023,Indiranagar,CMH Road,26174,33.61368329,1.5,79.04237255,100,2,102.348,13.55092218,89.18474546,58.58937957,94,Clear,No,54.7,78.99,41.65,10.41,5.34,0.57,91.04482759,78.99,51.81666667,6.675,28.5,91.04482759
07-12-2023,Whitefield,Marathahalli Bridge,6382,53.41715279,1.135945769,15.40671683,28.0272491,0,62.764,71.37906434,94.86980575,97.25308061,194,Rain,No,48.38,84.58,33.51,9.82,5.36,0.57,80.3662069,84.58,41.8875,6.7,28.5,84.58
07-12-2023,Whitefield,ITPL Main Road,14435,31.14589835,1.182004564,45.29895419,73.0679049,0,78.87,75.26448731,93.49108181,52.59119377,198,Clear,No,43.91,75.01,25.45,10.84,5.59,0.65,72.81344828,75.01,31.8125,6.9875,32.5,75.01
07-12-2023,Electronic City,Hosur Road,16101,53.71978499,1.030456118,50.26658231,84.33068909,0,82.202,51.80835611,61.65244568,61.97349227,109,Clear,No,46.99,64.94,32.06,11.04,5.31,0.59,78.01758621,64.94,40.075,6.6375,29.5,78.01758621
07-12-2023,M.G. Road,Trinity Circle,25395,22.88634492,1.5,92.17185691,100,1,100.79,14.47192554,76.44556945,58.2226069,90,Clear,No,41.63,97.39,56.09,11.56,5.35,0.71,68.96103448,97.39,69.95923077,6.6875,35.5,97.39
07-12-2023,M.G. Road,Anil Kumble Circle,40093,40.13917541,1.5,100,100,0,130.186,14.52911423,81.45072191,81.80620434,95,Rain,Yes,36.15,88.23,37.56,10.22,5.94,0.46,59.70172414,88.23,46.95,7.425,23,88.23
07-12-2023,Jayanagar,Jayanagar 4th Block,21028,45.58848646,1.208373828,72.41250688,100,2,92.056,12.24733912,99.70818613,87.97302124,99,Clear,No,54.05,80.16,49.38,10.51,5.41,0.52,89.94655172,80.16,61.52871795,6.7625,26,89.94655172
08-12-2023,Koramangala,Sarjapur Road,62879,21.27701433,1.5,100,100,1,175.758,33.87864259,81.00808238,88.9871754,101,Rain,No,46.27,112.34,27.77,6.78,5.52,0.76,76.80103448,108.5346309,34.7125,6.9,38,108.5346309
08-12-2023,M.G. Road,Trinity Circle,58028,43.13890143,1.5,100,100,0,166.056,21.46184126,87.94702949,83.79461081,100,Overcast,No,57.69,129.05,29.81,9.23,5.38,0.74,96.09689655,119.6372483,37.2625,6.725,37,119.6372483
08-12-2023,Jayanagar,South End Circle,18961,40.62873661,1.100290886,59.63972711,91.86941244,1,87.922,77.33220897,92.38918008,78.32353407,109,Overcast,Yes,59.15,93.14,29.77,8.15,5.76,0.63,98.5637931,93.14,37.2125,7.2,31.5,98.5637931
08-12-2023,Hebbal,Ballari Road,38173,30.65315234,1.5,100,100,0,126.346,14.19295582,90.59906231,91.97966886,99,Clear,No,68.39,117.44,27,8.22,5.68,0.64,126.227931,111.9232215,33.75,7.1,32,126.227931
08-12-2023,Yeshwanthpur,Yeshwanthpur Circle,13547,47.94568726,1.36684882,53.07396793,64.91972572,1,77.094,57.72483398,62.54686219,92.96843548,215,Clear,No,49.03,104.16,26.73,8.13,5.47,0.75,81.46448276,103.0995973,33.4125,6.8375,37.5,103.0995973
08-12-2023,Yeshwanthpur,Tumkur Road,7358,43.38626477,1.355270847,23.21433252,34.67538198,0,64.716,59.44415012,70.639173,91.29598338,194,Clear,No,61.8,114.07,29.72,7.52,5.51,0.72,103.7310345,109.684094,37.15,6.8875,36,109.684094
09-12-2023,Indiranagar,100 Feet Road,24250,30.99246698,1.22211605,79.21951179,100,7,98.5,68.10626057,88.77801644,90.79651877,98,Overcast,Yes,54.81,111.76,33.97,7.21,5.31,0.54,91.23068966,108.1492617,42.4625,6.6375,27,108.1492617
09-12-2023,Koramangala,Sony World Junction,43921,34.28361284,1.5,100,100,1,137.842,57.54158479,80.94197267,83.51240641,101,Clear,No,59.13,91.58,21.59,6.73,5.24,0.44,98.53,91.58,26.9875,6.55,22,98.53
09-12-2023,Electronic City,Silk Board Junction,11962,61.39530514,1.115390393,36.71422731,62.43538939,0,73.924,37.50217627,80.63683331,53.00187384,209,Overcast,No,48.19,57.71,55.9,6.59,5.49,0.71,80.04517241,57.71,69.72051282,6.8625,35.5,80.04517241
09-12-2023,Hebbal,Hebbal Flyover,31090,29.15844815,1.5,98.63325623,100,2,112.18,41.84175584,70.92209316,86.31054625,96,Clear,No,30.35,89.03,29.61,7.09,5.34,0.59,500,89.03,37.0125,6.675,29.5,500
09-12-2023,Hebbal,Ballari Road,30140,42.56069732,1.5,99.07268456,100,1,110.28,77.09753936,75.34145933,98.09942402,95,Rain,Yes,39.67,111.42,34.95,6.68,5.43,0.55,65.64931034,107.9233557,43.6875,6.7875,27.5,107.9233557
09-12-2023,Yeshwanthpur,Yeshwanthpur Circle,28231,26.83471704,1.5,88.67393026,100,4,106.462,28.17218853,90.3131704,52.54191132,83,Clear,No,46.94,105.89,33.41,5.37,5.96,0.67,77.93310345,104.2490604,41.7625,7.45,33.5,104.2490604
09-12-2023,Yeshwanthpur,Tumkur Road,6443,20,1.352834053,30.06005992,30.54432324,1,62.886,68.83699579,60.25553034,54.12534332,197,Clear,No,58.66,79.45,17.48,6.27,5.48,0.57,97.73586207,79.45,21.85,6.85,28.5,97.73586207
10-12-2023,Indiranagar,100 Feet Road,36421,24.02425954,1.5,100,100,2,122.842,76.64257073,89.58264842,55.12923989,102,Clear,No,55.8,96.63,18.77,5.63,5.57,0.6,92.90344828,96.63,23.4625,6.9625,30,96.63
10-12-2023,Indiranagar,CMH Road,27915,50.21427965,1.5,89.02727013,100,0,105.83,75.00014045,86.24304135,63.44023931,106,Fog,No,41.85,113.75,26.11,5.07,5.39,0.65,69.33275862,109.4714765,32.6375,6.7375,32.5,109.4714765
10-12-2023,Whitefield,Marathahalli Bridge,17431,43.35344815,1.079789912,57.71271558,82.25448601,1,84.862,32.43609909,65.11869123,81.50827128,99,Overcast,No,50.86,67.08,26.82,4.82,5.45,0.57,84.55655172,67.08,33.525,6.8125,28.5,84.55655172
10-12-2023,Whitefield,ITPL Main Road,33080,20,1.5,100,100,1,116.16,51.77438132,85.18681805,98.26626003,85,Fog,No,59.85,100.12,31.69,4.33,5.76,0.45,99.74655172,500,39.6125,7.2,22.5,500
10-12-2023,Koramangala,Sarjapur Road,33091,48.69561068,1.5,100,100,1,116.182,23.14655424,84.26302214,90.22070795,112,Clear,No,35.25,101.32,31.85,3.71,5.78,0.59,58.18103448,101.2126174,39.8125,7.225,29.5,101.2126174
10-12-2023,M.G. Road,Trinity Circle,24714,42.48107917,1.037735697,92.00993974,100,1,99.428,51.4055723,98.12998371,69.43690116,90,Fog,No,52.74,96.22,31.9,3.78,5.87,0.6,87.73310345,96.22,39.875,7.3375,30,96.22
10-12-2023,M.G. Road,Anil Kumble Circle,44949,37.23198826,1.5,100,100,2,139.898,49.80302701,82.62137142,89.88906229,85,Clear,No,50.01,124.93,30.5,3.45,5.64,0.72,83.12034483,116.8997987,38.125,7.05,36,116.8997987
10-12-2023,Hebbal,Ballari Road,21572,49.31643472,1.383479809,69.16217127,100,2,93.144,39.76320471,90.72577009,72.4598487,82,Clear,No,43.75,107.8,30.28,3.88,5.76,0.45,72.54310345,105.5181208,37.85,7.2,22.5,105.5181208
10-12-2023,Yeshwanthpur,Yeshwanthpur Circle,30555,45.04634806,1.5,100,100,1,111.11,63.46212159,88.54845464,93.2644188,104,Overcast,No,56.74,107.27,31.79,3.31,5.82,0.59,94.49172414,105.1659732,39.7375,7.275,29.5,105.1659732
11-12-2023,Hebbal,Hebbal Flyover,18520,62.80610831,1.057536132,69.66467294,90.11708005,0,87.04,24.63809494,75.67877925,80.56192141,91,Clear,No,42.1,130.48,25.38,3.02,5.53,0.58,69.75517241,120.5873826,31.725,6.9125,29,120.5873826
12-12-2023,Indiranagar,100 Feet Road,38466,33.19535252,1.5,100,100,0,126.932,29.14415971,85.60926202,51.17310379,88,Clear,No,43.51,142.36,34.54,2.59,5.25,0.56,72.13758621,128.4808054,43.175,6.5625,28,128.4808054
12-12-2023,Indiranagar,CMH Road,10833,59.52193821,1.357351415,36.8672524,49.76125223,0,71.666,40.73866093,75.88533001,74.06788709,197,Overcast,No,52.21,99.26,30.62,3.58,5.48,0.75,86.83758621,99.26,38.275,6.85,37.5,99.26
12-12-2023,Electronic City,Hosur Road,15019,38.77950538,1.376903596,41.78244778,70.36792942,0,80.038,47.52271981,64.28734404,97.36149272,84,Clear,No,56.96,77.17,30.26,4.41,5.65,0.8,94.86344828,77.17,37.825,7.0625,40,94.86344828
12-12-2023,Electronic City,Silk Board Junction,10789,45.37059445,1.308187784,30.63232058,53.2867058,0,71.578,42.88501278,85.06496929,52.46942157,218,Clear,No,39.69,81.39,27.3,4.29,5.65,1.38,65.68310345,81.39,34.125,7.0625,66.24444444,81.39
12-12-2023,M.G. Road,Anil Kumble Circle,24083,56.41816028,1.184609631,90.26966316,100,2,98.166,36.28947415,88.02121492,95.62178655,104,Clear,No,30.83,82.7,30.76,3.8,5.77,0.54,500,82.7,38.45,7.2125,27,500
12-12-2023,Jayanagar,Jayanagar 4th Block,33706,45.12568336,1.5,100,100,2,117.412,54.56898602,85.56945588,55.54723139,109,Clear,Yes,32.53,104.52,29.71,2.39,5.53,0.67,53.58517241,103.3387919,37.1375,6.9125,33.5,103.3387919
12-12-2023,Jayanagar,South End Circle,36662,34.55850697,1.5,100,100,2,123.324,53.25453404,95.40535641,86.33243007,96,Rain,Yes,33.05,107.89,31.08,2.48,5.66,0.69,54.4637931,105.5779195,38.85,7.075,34.5,105.5779195
12-12-2023,Hebbal,Hebbal Flyover,20727,53.61278105,1.04838528,69.31306622,100,0,91.454,50.03920441,90.31745817,60.44564015,118,Rain,No,41.77,78.01,30.85,2,5.61,0.54,69.19758621,78.01,38.5625,7.0125,27,78.01
13-12-2023,Indiranagar,100 Feet Road,41341,52.17645024,1.5,100,100,2,132.682,40.38549456,64.42877703,50.73267619,85,Clear,No,43.43,77.14,29,1.83,5.84,0.7,72.00241379,77.14,36.25,7.3,35,77.14
13-12-2023,Indiranagar,CMH Road,37376,39.98487363,1.5,100,100,0,124.752,49.66506933,93.86011254,54.74848438,110,Clear,No,32.53,73.48,30.12,1.69,5.81,1.09,53.58517241,73.48,37.65,7.2625,500,500
13-12-2023,Koramangala,Sony World Junction,29265,40.24329115,1.5,99.25665982,100,5,108.53,71.7667405,63.04779268,54.08067455,93,Overcast,No,32.16,79.38,25.28,1.89,5.73,0.86,52.96,79.38,31.6,7.1625,43,79.38
13-12-2023,M.G. Road,Trinity Circle,49353,27.85927696,1.5,100,100,3,148.706,73.77902296,93.32679388,87.48880306,75,Rain,No,30.63,91.86,32.27,1.59,5.84,0.77,500,91.86,40.3375,7.3,38.5,500
13-12-2023,M.G. Road,Anil Kumble Circle,24041,41.18417715,1.154110483,70.41650179,100,1,98.082,55.8674948,78.09110617,53.57618364,101,Clear,No,33.1,116.45,31.31,2.05,5.5,0.76,54.54827586,111.2654362,39.1375,6.875,38,111.2654362
13-12-2023,Jayanagar,Jayanagar 4th Block,25348,37.04097934,1.5,92.83566582,100,1,100.696,72.98493705,97.80087874,94.54411888,109,Fog,No,38.24,112.7,34.28,1.37,5.62,0.73,63.23310345,108.7738255,42.85,7.025,36.5,108.7738255
13-12-2023,Jayanagar,South End Circle,20774,46.24634909,1.271332793,66.81576573,100,1,91.548,28.75071491,61.15175236,51.9062122,92,Clear,No,48.55,83.79,29.19,1.67,5.51,0.7,80.65344828,83.79,36.4875,6.8875,35,83.79
13-12-2023,Hebbal,Hebbal Flyover,40633,50.33249886,1.5,100,100,0,131.266,49.06733347,79.22575024,84.71426349,95,Overcast,No,46.97,83.52,37.5,1.48,5.42,0.57,77.9837931,83.52,46.875,6.775,28.5,83.52
14-12-2023,Whitefield,Marathahalli Bridge,18198,44.93820145,1.211340967,66.49715809,90.73464575,1,86.396,67.69504919,91.8854258,61.24325013,113,Fog,No,34.96,85.44,48.43,1.68,5.47,0.57,57.69103448,85.44,60.33512821,6.8375,28.5,85.44
14-12-2023,Koramangala,Sony World Junction,13571,45.5238402,1.34841415,38.51781884,69.56394909,3,77.142,47.05693428,67.38269132,79.90327107,188,Clear,No,34.79,75.95,62.41,1.92,5.45,0.79,57.4037931,75.95,77.89974359,6.8125,39.5,77.89974359
14-12-2023,Koramangala,Sarjapur Road,33164,53.66518793,1.5,100,100,3,116.328,36.59575774,68.28728419,91.67095186,112,Overcast,No,35.61,77.43,50.63,1.74,5.57,0.97,58.78931034,77.43,63.09923077,6.9625,48.5,77.43
14-12-2023,M.G. Road,Anil Kumble Circle,38653,39.48189081,1.5,100,100,1,127.306,52.61620406,90.39799478,50.28636115,104,Clear,No,31.67,78.15,32.58,1.95,5.74,0.55,52.13206897,78.15,40.725,7.175,27.5,78.15
14-12-2023,Jayanagar,Jayanagar 4th Block,15277,39.79157677,1.176897876,52.75895002,78.05188238,0,80.554,12.53663213,96.69890728,91.29885205,103,Overcast,No,32.28,105.01,31.09,1.8,5.56,0.39,53.16275862,103.6643624,38.8625,6.95,19.5,103.6643624
14-12-2023,Jayanagar,South End Circle,10747,49.27283761,1.044614534,35.20966784,56.88461716,1,71.494,46.98686084,74.81574533,71.82793998,191,Rain,No,32.54,85.77,32.16,1.65,5.77,0.36,53.60206897,85.77,40.2,7.2125,18,85.77
14-12-2023,Hebbal,Hebbal Flyover,41253,28.59421939,1.5,100,100,0,132.506,66.1151546,84.69793641,52.23335965,93,Clear,No,43.76,97.03,33.63,1.42,5.6,0.33,72.56,97.03,42.0375,7,16.5,97.03
14-12-2023,Yeshwanthpur,Yeshwanthpur Circle,18806,43.66991975,1.155836223,60.8487199,90.48597118,1,87.612,69.37165464,83.2891399,50.48649417,105,Fog,No,35.72,73.74,33.41,1.23,5.6,0.33,58.97517241,73.74,41.7625,7,16.5,73.74
15-12-2023,Indiranagar,100 Feet Road,11958,50.25403242,1.35649581,33.15696376,58.36152084,3,73.916,59.36655375,69.64576195,83.56755012,241,Clear,No,40.41,68.24,30.3,1.22,5.51,0.48,66.89965517,68.24,37.875,6.8875,24,68.24
15-12-2023,Indiranagar,CMH Road,49782,33.90652316,1.5,100,100,1,149.564,23.69464592,64.25497758,53.24166988,103,Fog,No,30.72,62.15,25.53,1.29,5.56,0.5,500,62.15,31.9125,6.95,25,500
15-12-2023,Whitefield,ITPL Main Road,18617,56.57740101,1.176231851,58.91799703,88.60697868,1,87.234,31.42004297,95.26220588,56.89921992,106,Fog,No,28.43,89.41,38.66,1.24,6.86,0.66,47.38333333,89.41,48.325,8.575,33,89.41
15-12-2023,Koramangala,Sony World Junction,47788,33.52881186,1.5,100,100,2,145.576,25.15857835,77.82049275,81.35609288,96,Clear,No,25.91,93.73,37.09,1.01,5.87,0.69,43.18333333,93.73,46.3625,7.3375,34.5,93.73
15-12-2023,Koramangala,Sarjapur Road,47773,35.55853624,1.5,100,100,0,145.546,43.63631951,85.03941255,76.97382882,89,Clear,No,37.19,141.81,42.34,0.97,6.04,0.66,61.45896552,128.1153691,52.68358974,7.55,33,128.1153691
15-12-2023,M.G. Road,Trinity Circle,12597,62.51271627,1.016220297,46.42348029,66.84260635,2,75.194,49.51986239,63.69468959,98.78422238,198,Windy,No,39.04,139.42,30.55,0.83,6,0.73,64.58482759,126.5273826,38.1875,7.5,36.5,126.5273826
15-12-2023,Jayanagar,South End Circle,20816,29.35797749,1.063767691,73.16600881,100,1,91.632,42.07081181,85.97840298,76.10872192,94,Clear,No,59.05,85.51,30.1,0.91,6.18,0.66,98.39482759,85.51,37.625,7.725,33,98.39482759
15-12-2023,Hebbal,Hebbal Flyover,30067,32.24635082,1.5,100,100,0,110.134,32.27814979,72.52374765,92.63016109,101,Overcast,Yes,64.96,122.53,27.16,0.91,5.87,0.72,114.5186207,115.3051678,33.95,7.3375,36,115.3051678
16-12-2023,Indiranagar,100 Feet Road,36097,33.4314744,1.5,100,100,1,122.194,78.44975959,75.85428966,74.17157645,94,Overcast,No,45,96.49,28.16,0.74,5.66,0.77,74.65517241,96.49,35.2,7.075,38.5,96.49
16-12-2023,Indiranagar,CMH Road,12806,39.47395178,1.199180538,48.46161388,67.36101076,1,75.612,21.93826555,85.26474705,65.17351249,212,Rain,Yes,64.46,100.89,35.36,0.99,5.55,0.82,112.8117241,500,44.2,6.9375,41,500
16-12-2023,Whitefield,ITPL Main Road,25353,32.26659098,1.5,77.02237875,100,2,100.706,25.81254845,82.85509806,69.78590001,99,Clear,No,50.79,94.83,33.33,0.81,5.41,0.72,84.43827586,94.83,41.6625,6.7625,36,94.83
16-12-2023,Koramangala,Sony World Junction,31772,52.07985202,1.5,100,100,2,113.544,73.74906699,60.89779528,69.63244098,116,Clear,No,53.12,93.44,40.9,0.74,5.45,0.84,88.37517241,93.44,500,6.8125,42,500
16-12-2023,Koramangala,Sarjapur Road,32077,33.44479348,1.5,100,100,1,114.154,18.0803388,65.38827519,82.66637901,113,Overcast,No,49.9,82.82,51.71,0.85,5.5,0.66,82.93448276,82.82,64.45615385,6.875,33,82.93448276
16-12-2023,M.G. Road,Trinity Circle,39800,34.72336722,1.5,100,100,3,129.6,44.41978258,85.18557551,60.34060295,99,Clear,No,49.19,77.36,52.07,0.78,5.75,0.43,81.73482759,77.36,64.90846154,7.1875,21.5,81.73482759
16-12-2023,M.G. Road,Anil Kumble Circle,13504,50.10739396,1.381698487,52.33427543,64.68431671,1,77.008,67.70412086,80.88751462,73.1911825,200,Fog,No,43.63,72.4,43.58,0.78,5.59,0.39,72.34034483,72.4,54.24153846,6.9875,19.5,72.4
16-12-2023,Jayanagar,Jayanagar 4th Block,23040,20,1.26282738,68.11360342,100,0,96.08,38.20706242,80.36552894,92.4708927,112,Fog,No,40.73,62.75,21.37,0.61,5.71,0.46,67.44034483,62.75,26.7125,7.1375,23,67.44034483
16-12-2023,Hebbal,Hebbal Flyover,18808,41.88822281,1.002211006,59.22950982,89.50327699,0,87.616,68.47546888,67.29058008,80.04627253,92,Clear,Yes,38.16,53.61,28.25,0.64,5.8,0.41,63.09793103,53.61,35.3125,7.25,20.5,63.09793103
16-12-2023,Yeshwanthpur,Yeshwanthpur Circle,25149,33.09565804,1.5,81.36562897,100,1,100.298,57.10619148,77.46932107,97.74999378,102,Clear,No,33.05,58.06,35.74,0.81,6,0.76,54.4637931,58.06,44.675,7.5,38,58.06
17-12-2023,Koramangala,Sony World Junction,57658,36.55684298,1.5,100,100,1,165.316,32.68156627,84.45316006,92.65343635,94,Clear,No,37.58,95.56,75.96,0.69,5.47,0.48,62.11793103,95.56,94.92410256,6.8375,24,95.56
17-12-2023,Jayanagar,Jayanagar 4th Block,22949,55.73084895,1.395640472,80.52404254,100,4,95.898,32.27919839,97.7947314,82.57704542,117,Fog,No,20.4,39.67,33.82,2.13,5.52,0.59,34,39.67,42.275,6.9,29.5,42.275
17-12-2023,Yeshwanthpur,Yeshwanthpur Circle,33335,35.4297056,1.5,100,100,2,116.67,64.36473336,65.259726,72.19818982,95,Fog,No,28.96,42.81,33.32,2.2,5.43,0.76,48.26666667,42.81,41.65,6.7875,38,48.26666667
18-12-2023,Indiranagar,100 Feet Road,45496,42.21127924,1.5,100,100,1,140.992,74.71340199,78.09989341,82.66344225,95,Overcast,No,22.1,47.41,33.55,2.32,5.42,1.08,36.83333333,47.41,41.9375,6.775,500,500
18-12-2023,Indiranagar,CMH Road,50839,41.4839781,1.5,100,100,1,151.678,56.74679036,91.0360576,89.08942723,119,Clear,No,23.83,43.52,34.56,10.65,5.46,0.86,39.71666667,43.52,43.2,6.825,43,43.52
18-12-2023,Whitefield,ITPL Main Road,15007,53.8413532,1.333589833,51.16817073,75.40421202,0,80.014,39.38102792,64.39970818,79.29050478,98,Rain,No,26.37,52.01,32.32,22.84,5.45,0.56,43.95,52.01,40.4,6.8125,28,52.01
18-12-2023,Koramangala,Sony World Junction,28412,32.57846357,1.5,87.83469247,100,2,106.824,14.94567213,79.96073272,71.2536363,94,Clear,No,24.2,58.15,49.29,26.15,5.39,0.64,40.33333333,58.15,61.41564103,6.7375,32,61.41564103
18-12-2023,Koramangala,Sarjapur Road,15580,38.969022,1.321032653,60.18279208,79.51247237,0,81.16,18.99962773,68.76434943,71.98245629,92,Overcast,No,28.95,61.68,38.88,27.13,5.48,0.78,48.25,61.68,48.6,6.85,39,61.68
18-12-2023,Electronic City,Hosur Road,12216,40.72469712,1.288251107,38.78873126,61.59238237,1,74.432,21.52439971,70.34649225,60.96735687,219,Clear,No,32.31,65.85,45.7,25.47,5.49,0.64,53.21344828,65.85,56.90512821,6.8625,32,65.85
18-12-2023,M.G. Road,Trinity Circle,41124,44.43136902,1.5,100,100,3,132.248,17.4059295,81.78961287,63.09943619,113,Clear,No,34.33,70.54,58.65,20.22,5.48,0.72,56.62655172,70.54,73.17564103,6.85,36,73.17564103
18-12-2023,M.G. Road,Anil Kumble Circle,41345,39.44319568,1.5,100,100,3,132.69,51.5241444,75.16070004,53.69107563,92,Clear,No,36.6,60.92,66.36,16.35,5.59,1.04,60.46206897,60.92,82.8625641,6.9875,500,500
18-12-2023,Jayanagar,South End Circle,39338,31.52483816,1.5,100,100,1,128.676,39.69354955,86.43239681,71.93250781,108,Clear,No,39.15,60.01,45.78,11.98,5.45,1.31,64.77068966,60.01,57.00564103,6.8125,62.43333333,64.77068966
18-12-2023,Yeshwanthpur,Yeshwanthpur Circle,19869,44.62909931,1.396600078,70.39406107,98.04376466,2,89.738,28.11368645,97.91567827,50.78617696,102,Windy,No,33.89,75.29,28.51,8.64,5.68,0.99,55.88310345,75.29,35.6375,7.1,49.5,75.29
